Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
AM 23 4to			AMS	Codex	4to	1490-1510	f. 133v		Statute (Archbishop of Lund)	XIII:16 (8b, ff. 121-136)	Unknown	207x150	None	III	Yes	Paper	Ink	1	21-33	Cursiva R	Yes	Hand a	Unknown	None	None	None	None	None. Six left for large initials were left on f. 57r4-9, f. 61r13-16, f. 62v8-12, f. 69r7-11, f. 72r2-7 and f. 75r11-14.	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6593";"NorS")
AM 23 4to			AMS	Codex	4to	1490-1510	ff. 133v-134r		RB (King Olav)	XIII:16 (8b, ff. 121-136)	Unknown	207x150	None	III	Yes	Paper	Ink	1	21-33	Cursiva R	Yes	Hand a	Unknown	None	None	None	None	None. Six left for large initials were left on f. 57r4-9, f. 61r13-16, f. 62v8-12, f. 69r7-11, f. 72r2-7 and f. 75r11-14.	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6593";"NorS")
AM 23 4to			AMS	Codex	4to	1490-1510	ff. 134r-135v		RB (King Olav)	XIII:16 (8b, ff. 121-136)	Unknown	207x150	None	III	Yes	Paper	Ink	1	21-33	Cursiva R	Yes	Hand a	Unknown	None	None	None	None	None. Six left for large initials were left on f. 57r4-9, f. 61r13-16, f. 62v8-12, f. 69r7-11, f. 72r2-7 and f. 75r11-14.	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6593";"NorS")
AM 23 4to			AMS	Codex	4to	1490-1510	f. 136r		Text on irreconcilable matters	XIII:16 (8b, ff. 121-136)	Unknown	207x150	None	III	Yes	Paper	Ink	1	21-33	Cursiva R	Yes	Hand a	Unknown	None	None	None	None	None. Six left for large initials were left on f. 57r4-9, f. 61r13-16, f. 62v8-12, f. 69r7-11, f. 72r2-7 and f. 75r11-14.	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6593";"NorS")
AM 23 4to			AMS	Codex	4to	1490-1510	ff. 137r-140v		RBVK 1361	XIV:12 (6b, ff. 137-140, ff. h-o); XV:6 (3b, f. p, f. q, f. r, with mirror and two endpapers)        	Unknown	207x150	None	IV	Yes	Paper	Ink	1	21-33	Cursiva R	Yes	Hand a	Unknown	None	None	None	None	None. Six left for large initials were left on f. 57r4-9, f. 61r13-16, f. 62v8-12, f. 69r7-11, f. 72r2-7 and f. 75r11-14.	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6593";"NorS")
AM 24 4to			AMS	Fragment	4to	1275-1300	ff. 1r-8v	VSjL		I:8 (4b, ff. 1-8)	218x162x33	210x155	None	I	Yes	Parchment	Dry	1	23	Textualis	Yes	Hand a	Unknown	Romanesque	R, B	One ornamented, pen-flourished main initial (4 lines) and various ornamented small initials (2 lines).	Small and Large	None. One large initial on f. 1r1-4	Throughout	Kålund (1903:1); Thorsen (1852:3-17)	=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM04-0024/0";"HR")
AM 24 4to			AMS	Fragment	4to	1275-1300	ff. 1r-8v	VSjL		I:8 (4b, ff. 1-8)	218x162x33	210x155	None	I	Yes	Parchment	Dry	1	23	Textualis	Yes	Hand a	Unknown	Romanesque	R, B	One ornamented, pen-flourished main initial (4 lines) and various ornamented small initials (2 lines).	Small and Large	None. One large initial on f. 1r1-4	Throughout	Kålund (1903:1); Thorsen (1852:3-17)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6689";"NorS")
AM 24 4to			AMS	Fragment	4to	1275-1300	ff. 1r-8v	VSjL		I:8 (4b, ff. 1-8)	218x162x33	210x155	None	I	Yes	Parchment	Dry	1	23	Textualis	Yes	Hand a	Unknown	Romanesque	R, B	One ornamented, pen-flourished main initial (4 lines) and various ornamented small initials (2 lines).	Small and Large	None. One large initial on f. 1r1-4	Throughout	Kålund (1903:1); Thorsen (1852:3-17)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6689";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 1r-2r	JyL	För	I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		Yes	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM04-0025/9";"HR")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 2r-85v	ESjL		I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		Yes	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 86r-89r	SjKL		I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		Yes	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 89r20-94v28 		Handfæstning (Erik)	I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		Yes	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 94v28-98r4 		Handfæstning (Olaf)	I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		Yes	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	f. 98r-v		Border between Denmark and Sweden	I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		No	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 98v-104r		Register for the Church law	I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		No	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 105r-114v	Maritime law (Visby)		I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		No	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 115r-119v	Kjøbstadsrett (Skåne)		I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		No	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 25 4to			AMS	Codex	4to	1450-1500	ff. 119v-132r	KrSt		I:3 (1b, 1f, f. 1*, with two endpapers); II:12 (6b, ff. 1-12); III:12 (6b, ff. 13-24); IV:12 (6b, ff. 25-36); V:12 (6b, ff. 37-48); VI:12 (6b, ff. 49-60); VII:12 (6b, ff. 61-72); VIII:12 (6b, ff. 73-84); IX:12 (6b, ff. 85-96); X:8 (3b, 2f, ff. 97-104); XI:10 (5b, ff. 105-114); XII:16 (8b, ff. 115-130); XIII:7 (3b, 1f. ff. 131-138); XIV:8 (4b, ff. 139-146); XV:8 (4b, ff. 147-154); XVI:8 (4b, ff. 155-162); XVII:8 (4b, ff. 163-170); XVIII:4 (2b, ff. 171-174); XIX:8 (4b, ff. 175-182); XX:8 (4b, ff. 183-190); XXI:8 (4b, ff. 191-198); XXII:8 (4b, ff. 199-206); 5 (2b, 1f, ff. 207-211) 	Unknown	208x138	None	I	No	Paper	Ink	1	26-30		No	Hand a	Unknown	Romanesque	R	Lombard-shaped small initials (2 lines)	Small	None	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6855";"NorS")
AM 26 4to			AMS	Codex	4to	1500-1515	ff. 1r-2v	JyL	För	I:6 (2b, 2f, ff. 1-6); II:4 (2b, ff. 7-10); III:4 (2b, ff. 11-14); IV:4 (2b, ff. 15-18); V:4 (2b, ff. 19-22); VI:4 (2b, ff. 23-26); VII:4 (2b, ff. 27-30); VIII:4 (2b, ff. 31-34); IX:4 (2b, ff. 35-38); X:4 (2b, ff. 39-42); XI:4 (2b, ff. 43-46); XII:4 (2b, ff. 47-50); XIII:4 (2b, ff. 51-54); XIV:4 (2b, ff. 55-58); XV:4 (2b, ff. 59-62); XVI:4 (2b, ff. 63-66); XVII:4 (2b, ff. 67-70); XVIII:4 (2b, ff. 71-74); xix:4 (2b, ff. 75-78); XX:4 (2b, ff. 79-82); XXI:4 (2b, ff. 83-86); XXII:4 (2b, ff. 87-90); XXIII:4 (2b, ff. 91-94); XXIV:4 (2b, ff. 95-98); XXV:4 (2b, ff. 99-102); XXVI:4 (2b, ff. 103-106); XXVII:4 (2b, ff. 107-111); XXVIII:4 (2b, ff. 112-115); XXIX:4 (2b, ff. 116-119); XXX:4 (2b, ff. 120-123); XXXI:4 (2b, ff. 124-127); XXXII:4 (2b, ff. 128-131); XXXIII:4 (2b, ff. 132-135); XXXIV:4 (2b, ff. 136-139); XXXV:4 (2b, ff. 140-143); XXXVI:4 (2b, ff. 144-147); XXXVII:4 (2b, ff. 148-151); XXXVIII:4 (2b, ff. 152-155); XXXIX:4 (2b, ff. 156-159); XL:4 (2b, ff. 160-163; XLI:4 (2b, ff. 164-167); XLII:4 (2b, ff. 168-171); XLIII:4 (2b, ff. 172-175); XLIV:4 (2b, ff. 176-179); XLV:4 (2b, ff. 180-183); XLVI:4 (2b, ff. 184-187); XLVII:4 (2b, ff. 188-191); XLVIII:4 (2b, ff. 192-195); XLIX:4 (2b, ff. 196-199); L:4 (2b, ff. 200-203); LI:4 (2b, ff. 204-207); LII:4 (2b, ff. 208-211); LIII:4 (2b, ff. 212-215); LIV:4 (2b, ff. 216-219); LV:4 (2b, ff. 220-223); LVI:4 (2b, ff. 224-227); LVII: 12 (6b, ff. 228-239); LVIII:12 (6b, ff. 240-251); LIX: 11 (5b, 1f, ff. 252-262); LX:6 (3b, ff. 263-268); LXI:6 (3b, ff. 269-274); LXII: 3 (1b, 1f, ff. 275-277)	Unknown	180x127	None	I	No	Paper	Unknown	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-shaped large (4-7 lines) and small initials (2 lines)	Small and Large	None. Seven large initials on f. 1r3-9, f. 20v12-16, f. 55v1-5, f. 78r5-9, f. 129v6-9, f. 179r13-16, f. 187v1-4.	Throughout	Skautrup (1933: 3-18;1936:3-336); Brøndum-Nielsen (1941:247-362, 445-457)	=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM04-0026/4";"HR")
AM 26 4to			AMS	Codex	4to	1500-1515	ff. 2v-54r	VSjL		I:6 (2b, 2f, ff. 1-6); II:4 (2b, ff. 7-10); III:4 (2b, ff. 11-14); IV:4 (2b, ff. 15-18); V:4 (2b, ff. 19-22); VI:4 (2b, ff. 23-26); VII:4 (2b, ff. 27-30); VIII:4 (2b, ff. 31-34); IX:4 (2b, ff. 35-38); X:4 (2b, ff. 39-42); XI:4 (2b, ff. 43-46); XII:4 (2b, ff. 47-50); XIII:4 (2b, ff. 51-54); XIV:4 (2b, ff. 55-58); XV:4 (2b, ff. 59-62); XVI:4 (2b, ff. 63-66); XVII:4 (2b, ff. 67-70); XVIII:4 (2b, ff. 71-74); xix:4 (2b, ff. 75-78); XX:4 (2b, ff. 79-82); XXI:4 (2b, ff. 83-86); XXII:4 (2b, ff. 87-90); XXIII:4 (2b, ff. 91-94); XXIV:4 (2b, ff. 95-98); XXV:4 (2b, ff. 99-102); XXVI:4 (2b, ff. 103-106); XXVII:4 (2b, ff. 107-111); XXVIII:4 (2b, ff. 112-115); XXIX:4 (2b, ff. 116-119); XXX:4 (2b, ff. 120-123); XXXI:4 (2b, ff. 124-127); XXXII:4 (2b, ff. 128-131); XXXIII:4 (2b, ff. 132-135); XXXIV:4 (2b, ff. 136-139); XXXV:4 (2b, ff. 140-143); XXXVI:4 (2b, ff. 144-147); XXXVII:4 (2b, ff. 148-151); XXXVIII:4 (2b, ff. 152-155); XXXIX:4 (2b, ff. 156-159); XL:4 (2b, ff. 160-163; XLI:4 (2b, ff. 164-167); XLII:4 (2b, ff. 168-171); XLIII:4 (2b, ff. 172-175); XLIV:4 (2b, ff. 176-179); XLV:4 (2b, ff. 180-183); XLVI:4 (2b, ff. 184-187); XLVII:4 (2b, ff. 188-191); XLVIII:4 (2b, ff. 192-195); XLIX:4 (2b, ff. 196-199); L:4 (2b, ff. 200-203); LI:4 (2b, ff. 204-207); LII:4 (2b, ff. 208-211); LIII:4 (2b, ff. 212-215); LIV:4 (2b, ff. 216-219); LV:4 (2b, ff. 220-223); LVI:4 (2b, ff. 224-227); LVII: 12 (6b, ff. 228-239); LVIII:12 (6b, ff. 240-251); LIX: 11 (5b, 1f, ff. 252-262); LX:6 (3b, ff. 263-268); LXI:6 (3b, ff. 269-274); LXII: 3 (1b, 1f, ff. 275-277)	Unknown	180x127	None	I	No	Paper	Unknown	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-shaped large (4-7 lines) and small initials (2 lines)	Small and Large	None. Seven large initials on f. 1r3-9, f. 20v12-16, f. 55v1-5, f. 78r5-9, f. 129v6-9, f. 179r13-16, f. 187v1-4.	Throughout	Skautrup (1933: 3-18;1936:3-336); Brøndum-Nielsen (1941:247-362, 445-457)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6960";"NorS")
AM 26 4to			AMS	Codex	4to	1500-1515	ff. 54r-174v	ESjL		I:6 (2b, 2f, ff. 1-6); II:4 (2b, ff. 7-10); III:4 (2b, ff. 11-14); IV:4 (2b, ff. 15-18); V:4 (2b, ff. 19-22); VI:4 (2b, ff. 23-26); VII:4 (2b, ff. 27-30); VIII:4 (2b, ff. 31-34); IX:4 (2b, ff. 35-38); X:4 (2b, ff. 39-42); XI:4 (2b, ff. 43-46); XII:4 (2b, ff. 47-50); XIII:4 (2b, ff. 51-54); XIV:4 (2b, ff. 55-58); XV:4 (2b, ff. 59-62); XVI:4 (2b, ff. 63-66); XVII:4 (2b, ff. 67-70); XVIII:4 (2b, ff. 71-74); xix:4 (2b, ff. 75-78); XX:4 (2b, ff. 79-82); XXI:4 (2b, ff. 83-86); XXII:4 (2b, ff. 87-90); XXIII:4 (2b, ff. 91-94); XXIV:4 (2b, ff. 95-98); XXV:4 (2b, ff. 99-102); XXVI:4 (2b, ff. 103-106); XXVII:4 (2b, ff. 107-111); XXVIII:4 (2b, ff. 112-115); XXIX:4 (2b, ff. 116-119); XXX:4 (2b, ff. 120-123); XXXI:4 (2b, ff. 124-127); XXXII:4 (2b, ff. 128-131); XXXIII:4 (2b, ff. 132-135); XXXIV:4 (2b, ff. 136-139); XXXV:4 (2b, ff. 140-143); XXXVI:4 (2b, ff. 144-147); XXXVII:4 (2b, ff. 148-151); XXXVIII:4 (2b, ff. 152-155); XXXIX:4 (2b, ff. 156-159); XL:4 (2b, ff. 160-163; XLI:4 (2b, ff. 164-167); XLII:4 (2b, ff. 168-171); XLIII:4 (2b, ff. 172-175); XLIV:4 (2b, ff. 176-179); XLV:4 (2b, ff. 180-183); XLVI:4 (2b, ff. 184-187); XLVII:4 (2b, ff. 188-191); XLVIII:4 (2b, ff. 192-195); XLIX:4 (2b, ff. 196-199); L:4 (2b, ff. 200-203); LI:4 (2b, ff. 204-207); LII:4 (2b, ff. 208-211); LIII:4 (2b, ff. 212-215); LIV:4 (2b, ff. 216-219); LV:4 (2b, ff. 220-223); LVI:4 (2b, ff. 224-227); LVII: 12 (6b, ff. 228-239); LVIII:12 (6b, ff. 240-251); LIX: 11 (5b, 1f, ff. 252-262); LX:6 (3b, ff. 263-268); LXI:6 (3b, ff. 269-274); LXII: 3 (1b, 1f, ff. 275-277)	Unknown	180x127	None	I	No	Paper	Unknown	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-shaped large (4-7 lines) and small initials (2 lines)	Small and Large	None. Seven large initials on f. 1r3-9, f. 20v12-16, f. 55v1-5, f. 78r5-9, f. 129v6-9, f. 179r13-16, f. 187v1-4.	Throughout	Skautrup (1933: 3-18;1936:3-336); Brøndum-Nielsen (1941:247-362, 445-457)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6960";"NorS")
AM 26 4to			AMS	Codex	4to	1500-1515	ff. 174v-179r	SjKL		I:6 (2b, 2f, ff. 1-6); II:4 (2b, ff. 7-10); III:4 (2b, ff. 11-14); IV:4 (2b, ff. 15-18); V:4 (2b, ff. 19-22); VI:4 (2b, ff. 23-26); VII:4 (2b, ff. 27-30); VIII:4 (2b, ff. 31-34); IX:4 (2b, ff. 35-38); X:4 (2b, ff. 39-42); XI:4 (2b, ff. 43-46); XII:4 (2b, ff. 47-50); XIII:4 (2b, ff. 51-54); XIV:4 (2b, ff. 55-58); XV:4 (2b, ff. 59-62); XVI:4 (2b, ff. 63-66); XVII:4 (2b, ff. 67-70); XVIII:4 (2b, ff. 71-74); xix:4 (2b, ff. 75-78); XX:4 (2b, ff. 79-82); XXI:4 (2b, ff. 83-86); XXII:4 (2b, ff. 87-90); XXIII:4 (2b, ff. 91-94); XXIV:4 (2b, ff. 95-98); XXV:4 (2b, ff. 99-102); XXVI:4 (2b, ff. 103-106); XXVII:4 (2b, ff. 107-111); XXVIII:4 (2b, ff. 112-115); XXIX:4 (2b, ff. 116-119); XXX:4 (2b, ff. 120-123); XXXI:4 (2b, ff. 124-127); XXXII:4 (2b, ff. 128-131); XXXIII:4 (2b, ff. 132-135); XXXIV:4 (2b, ff. 136-139); XXXV:4 (2b, ff. 140-143); XXXVI:4 (2b, ff. 144-147); XXXVII:4 (2b, ff. 148-151); XXXVIII:4 (2b, ff. 152-155); XXXIX:4 (2b, ff. 156-159); XL:4 (2b, ff. 160-163; XLI:4 (2b, ff. 164-167); XLII:4 (2b, ff. 168-171); XLIII:4 (2b, ff. 172-175); XLIV:4 (2b, ff. 176-179); XLV:4 (2b, ff. 180-183); XLVI:4 (2b, ff. 184-187); XLVII:4 (2b, ff. 188-191); XLVIII:4 (2b, ff. 192-195); XLIX:4 (2b, ff. 196-199); L:4 (2b, ff. 200-203); LI:4 (2b, ff. 204-207); LII:4 (2b, ff. 208-211); LIII:4 (2b, ff. 212-215); LIV:4 (2b, ff. 216-219); LV:4 (2b, ff. 220-223); LVI:4 (2b, ff. 224-227); LVII: 12 (6b, ff. 228-239); LVIII:12 (6b, ff. 240-251); LIX: 11 (5b, 1f, ff. 252-262); LX:6 (3b, ff. 263-268); LXI:6 (3b, ff. 269-274); LXII: 3 (1b, 1f, ff. 275-277)	Unknown	180x127	None	I	No	Paper	Unknown	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-shaped large (4-7 lines) and small initials (2 lines)	Small and Large	None. Seven large initials on f. 1r3-9, f. 20v12-16, f. 55v1-5, f. 78r5-9, f. 129v6-9, f. 179r13-16, f. 187v1-4.	Throughout	Skautrup (1933: 3-18;1936:3-336); Brøndum-Nielsen (1941:247-362, 445-457)	=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/6960";"NorS")
